dataset,action,recording,item,kind,reason
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-08_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-08_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-09_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-09_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-09_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-10_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-10_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-11_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-11_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-listeningActive_run-11_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-restingState_run-01_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-restingState_run-01_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-restingState_run-01_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-restingState_run-02_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-restingState_run-02_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-021/ses-shortstories01/eeg/sub-021_ses-shortstories01_task-restingState_run-02_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/beh/sub-022_ses-shortstories01_task-audiogram_beh.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/beh/sub-022_ses-shortstories01_task-listeningActive_run-01_beh.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-01_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-01_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/beh/sub-022_ses-shortstories01_task-listeningActive_run-02_beh.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-02_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-02_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/beh/sub-022_ses-shortstories01_task-listeningActive_run-03_beh.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-03_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-03_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-04_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-04_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-05_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-05_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-06_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-06_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-07_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-07_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-08_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-08_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-09_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-09_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-10_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-10_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-11_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-11_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-listeningActive_run-11_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-restingState_run-01_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-restingState_run-01_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-restingState_run-01_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-restingState_run-02_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-restingState_run-02_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-022/ses-shortstories01/eeg/sub-022_ses-shortstories01_task-restingState_run-02_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/beh/sub-026_ses-shortstories01_task-audiogram_beh.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/beh/sub-026_ses-shortstories01_task-listeningActive_run-01_beh.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-01_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-01_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-01_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/beh/sub-026_ses-shortstories01_task-listeningActive_run-02_beh.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-02_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-02_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-02_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/beh/sub-026_ses-shortstories01_task-listeningActive_run-03_beh.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-03_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-03_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-03_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-04_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-04_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-04_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-05_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-05_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-05_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-06_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-06_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-06_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-07_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-07_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-07_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-08_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-08_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-08_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-09_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-09_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-09_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-10_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-10_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-listeningActive_run-10_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-restingState_run-01_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-restingState_run-01_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-restingState_run-01_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-restingState_run-02_eeg.apr,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-restingState_run-02_eeg.bdf.gz,access,OFFICIAL_RESTRICTED
SparrKULee,NOT_REQUESTED,,sub-026/ses-shortstories01/eeg/sub-026_ses-shortstories01_task-restingState_run-02_stimulation.tsv,access,OFFICIAL_RESTRICTED
SparrKULee,EXCLUDE_ORPHAN,,derivatives/preprocessed_stimuli/podcast_35-1.data_dict,source_object,Independent refetch identical bytes and same truncated pickle; no EEG/envelope references
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-001/ses-shortstories01/sub-001_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-002/ses-shortstories01/sub-002_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-003/ses-shortstories01/sub-003_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-004/ses-shortstories01/sub-004_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-005/ses-shortstories01/sub-005_ses-shortstories01_task-listeningActive_run-08_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-006/ses-shortstories01/sub-006_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-007/ses-shortstories01/sub-007_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-008/ses-shortstories01/sub-008_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-009/ses-shortstories01/sub-009_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-010/ses-shortstories01/sub-010_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-011/ses-shortstories01/sub-011_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-012/ses-shortstories01/sub-012_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-013/ses-shortstories01/sub-013_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-014/ses-shortstories01/sub-014_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-015/ses-shortstories01/sub-015_ses-shortstories01_task-listeningActive_run-02_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-016/ses-shortstories01/sub-016_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-017/ses-shortstories01/sub-017_ses-shortstories01_task-listeningActive_run-05_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-018/ses-shortstories01/sub-018_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-019/ses-shortstories01/sub-019_ses-shortstories01_task-listeningActive_run-09_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-020/ses-shortstories01/sub-020_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-021/ses-shortstories01/sub-021_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-022/ses-shortstories01/sub-022_ses-shortstories01_task-listeningActive_run-04_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-023/ses-shortstories01/sub-023_ses-shortstories01_task-listeningActive_run-10_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-024/ses-shortstories01/sub-024_ses-shortstories01_task-listeningActive_run-07_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
SparrKULee,REVIEW_FLAG_NOT_EXCLUSION,,/home/fanyu/auditory_simulation_m6a/pub_01/s06/sparrkulee_v3.1/raw/derivatives/preprocessed_eeg/sub-025/ses-shortstories01/sub-025_ses-shortstories01_task-listeningActive_run-06_desc-preproc-audio-audiobook_2_2_eeg.npy,tail,Common-prefix tail exceeds frozen 192-sample advisory
